ID,ID_MEDIA,ID_CATEGORY,ID_TRANSPORTER,ID_MATERIALS,ID_COMPANY,COUNTRY,NAME,PRICE,DESCRIPTION,QUANTITY,STOCK,WEIGHT,WIDTH,LENGHT,STATUS,HEIGHT
757,54,19,45,100,71,Indonesia,"Crane, black-crowned",75890571,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,82493,66275,98569,550,4256,ACTIVE,260
758,26,26,60,1,90,France,Roseate cockatoo,33648964,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,21170,13809,14257,475,36550,VERIFYING,245
759,31,69,48,57,98,Indonesia,Black-faced kangaroo,66504563,ligula nec sem duis aliquam convallis nunc proin at turpis,49036,93924,88140,621,90053,ACTIVE,691
760,37,79,39,48,6,France,"Bee-eater, carmine",63421629,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,59562,8423,71576,593,78157,SOLD OUT,514
761,37,1,54,85,64,Philippines,Asian water dragon,53763815,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio,47559,12571,6986,525,99376,REPORTING,446
762,39,36,67,40,84,Philippines,"Loris, slender",46180773,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam,60202,12567,99165,165,12352,VERIFYING,965
763,42,71,40,19,69,Indonesia,Vicuna,1781592,eget orci vehicula condimentum curabitur in libero ut massa volutpat,24612,75024,86774,578,9635,SOLD OUT,360
764,62,21,70,39,17,Brazil,Ovenbird,10189280,ut massa volutpat convallis morbi odio odio elementum eu interdum eu,98210,32285,70308,962,98960,ACTIVE,254
765,37,67,87,7,14,Greece,Brazilian otter,24026912,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,84012,40893,59329,320,68941,SOLD OUT,857
766,21,29,96,20,8,China,Thomson's gazelle,98431247,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros,38632,35512,22621,943,43157,VERIFYING,789
767,60,55,50,91,57,Indonesia,"Viper, egyptian",63537272,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea,23529,17900,97960,371,75826,ACTIVE,381
768,38,31,75,72,1,Indonesia,White-throated robin,87969622,viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,70675,82509,35346,445,95288,VERIFYING,528
769,84,33,96,49,27,Cuba,"Lizard, goanna",7803842,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,22237,58094,54655,746,2513,SOLD OUT,987
770,14,93,85,12,41,Thailand,Adouri (unidentified),30128298,a pede posuere nonummy integer non velit donec diam neque,83181,21535,1598,420,78352,ACTIVE,814
771,84,66,8,56,92,United States,"Leopard, indian",24243655,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,60548,11479,50771,967,95984,VERIFYING,144
772,12,88,8,4,27,Indonesia,Glossy ibis,22321110,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,79303,4317,70147,740,40432,ACTIVE,508
773,98,97,60,38,57,Kuwait,"Nuthatch, red-breasted",22518905,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat,5932,70381,15881,506,95523,SOLD OUT,314
774,64,99,85,83,90,Croatia,Spur-winged goose,60329509,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,26325,9204,6753,886,64122,ACTIVE,663
775,38,88,84,44,81,Portugal,Indian jackal,10734725,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,51262,26951,61415,932,35855,REPORTING,362
776,82,38,90,19,54,Madagascar,Eastern diamondback rattlesnake,46020232,nam congue risus semper porta volutpat quam pede lobortis ligula sit,89276,18042,32251,303,36944,ACTIVE,513
777,12,59,74,46,37,China,Antelope ground squirrel,48381170,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,7671,76915,46645,604,1833,INACTIVE,263
778,20,29,31,4,98,Nigeria,"Kangaroo, jungle",78407717,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi,47529,40948,13945,49,7087,VERIFYING,615
779,12,30,33,90,37,China,Mouflon,89891366,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,95530,66562,54742,560,88615,SOLD OUT,166
780,92,11,30,31,68,Portugal,"Lion, african",99819063,est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,5668,19596,74349,534,64555,ACTIVE,27
781,76,50,80,59,72,Colombia,Yellow-brown sungazer,16255681,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,6897,28534,18054,892,4796,INACTIVE,341
782,88,36,70,95,16,Philippines,Bateleur eagle,83731409,proin eu mi nulla ac enim in tempor turpis nec euismod,83063,96368,63965,433,57717,VERIFYING,773
783,73,52,50,17,54,China,"Deer, barasingha",6373179,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar,83942,57937,49164,445,28031,INACTIVE,332
784,82,72,100,45,7,Russia,Crowned hawk-eagle,13534711,quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,84379,63064,40621,856,56692,INACTIVE,365
785,46,65,56,61,60,Portugal,"Falcon, peregrine",3724485,est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,33955,77393,86151,623,19944,REPORTING,382
786,25,59,22,60,74,Indonesia,Savanna fox,29871939,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,21263,8873,19873,472,26548,ACTIVE,437
787,59,92,49,33,78,Philippines,"Hornbill, yellow-billed",90132114,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis,59333,68409,1676,70,68373,AVAILABLE,757
788,72,38,89,74,24,Indonesia,Yellow-necked spurfowl,43858495,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,31498,26244,11877,449,83005,VERIFYING,449
789,83,90,44,77,98,Russia,"Otter, oriental short-clawed",23009187,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,83672,88748,60605,990,35958,SOLD OUT,23
790,48,7,43,5,65,China,Snake-necked turtle,37257707,sed interdum venenatis turpis enim blandit mi in porttitor pede,1413,91773,2818,818,67953,ACTIVE,92
791,28,95,99,49,34,Finland,Lappet-faced vulture,52038108,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit,39963,53833,58533,384,20747,VERIFYING,970
792,60,43,20,68,96,Belarus,Giant girdled lizard,66144318,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,70549,18250,54112,203,99305,ACTIVE,289
793,89,16,71,79,50,Ghana,"Alligator, american",69654970,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,40382,62712,23244,250,93293,SOLD OUT,723
794,20,42,54,21,61,Lebanon,Chilean flamingo,23870141,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,65973,94762,87086,407,56945,INACTIVE,507
795,71,56,19,94,59,China,"Deer, barasingha",11526965,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,902,96577,82972,682,69373,INACTIVE,659
796,55,20,30,50,38,Portugal,Tarantula,17883398,mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in,17905,15281,21113,121,20215,INACTIVE,199
797,92,51,28,22,66,Greece,North American beaver,79909460,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci,81194,95091,22533,129,6701,ACTIVE,25
798,80,50,17,95,13,Indonesia,Brazilian tapir,92351145,sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,833,53586,16036,601,45822,VERIFYING,286
799,44,84,11,5,42,Nigeria,Oribi,44942748,eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,32141,87299,56369,190,67673,SOLD OUT,106
800,43,60,87,44,42,China,Blue-tongued skink,29377740,lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia,49217,35857,30439,533,37789,VERIFYING,366
801,28,51,14,5,52,Brazil,"Boubou, southern",86744345,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,77099,12019,80966,992,81895,INACTIVE,628
802,49,88,75,19,5,Indonesia,"Seal, northern fur",22162348,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,13626,79421,32630,947,11081,INACTIVE,254
803,6,30,26,40,70,Ukraine,"Toucan, white-throated",85093828,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,95680,81401,59572,378,79109,INACTIVE,493
804,64,25,21,19,45,France,Tayra,12074001,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,47132,30113,3769,741,54323,INACTIVE,439
805,54,55,43,49,58,Canada,"Lemur, sportive",16918742,dui maecenas tristique est et tempus semper est quam pharetra magna,3821,55634,42819,273,70541,AVAILABLE,333
806,70,29,65,92,96,Greece,"Parakeet, rose-ringed",65375996,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa,26210,67254,30731,971,96920,INACTIVE,726
807,73,68,34,95,49,Netherlands,Sable antelope,31242304,nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede,6676,16322,79451,917,78591,VERIFYING,481
808,31,4,78,14,77,Indonesia,Cheetah,63155083,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,51543,12822,99598,195,78590,SOLD OUT,895
809,12,96,16,22,13,Portugal,Indian red admiral,35075989,consequat lectus in est risus auctor sed tristique in tempus sit amet,65119,46817,95738,408,46102,SOLD OUT,681
810,26,41,57,18,59,China,Vine snake (unidentified),93934274,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,25319,39168,4435,878,99035,VERIFYING,498
811,22,72,22,4,28,China,Little cormorant,79887882,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,56354,2876,20646,903,88187,AVAILABLE,273
812,52,34,80,87,53,Brazil,River wallaby,46964307,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,28680,20398,89121,474,71721,REPORTING,271
813,56,6,51,67,74,Western Sahara,Cape Barren goose,19945242,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus,92133,49052,37101,748,85455,VERIFYING,659
814,32,58,32,21,9,China,"Lark, horned",73738149,ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,65032,13028,18854,733,6123,SOLD OUT,859
815,6,13,30,4,30,Cameroon,Two-toed sloth,37980198,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,6716,50882,66432,8,30172,ACTIVE,947
816,22,95,93,29,69,Bulgaria,Brolga crane,55339777,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,13836,79959,4959,903,96685,INACTIVE,328
817,28,12,73,70,19,Sweden,"Baboon, olive",26633909,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,37178,67373,11254,551,57484,INACTIVE,130
818,14,5,17,97,29,Indonesia,Woodchuck,23835061,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,92810,8086,49560,604,74857,AVAILABLE,452
819,30,96,19,75,45,Indonesia,"Penguin, little blue",84422104,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,30132,94742,88146,252,31441,VERIFYING,985
820,76,81,54,68,98,Venezuela,Musk ox,41056966,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,1161,56016,12479,579,84189,VERIFYING,723
821,71,72,65,82,27,Indonesia,Osprey,91982717,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus,39523,20160,88110,626,56070,AVAILABLE,673
822,32,38,49,51,44,China,Paddy heron (unidentified),79625973,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque,15436,70503,45154,700,3502,INACTIVE,683
823,52,17,84,75,6,Indonesia,"Capuchin, black-capped",99827732,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,9270,47997,61315,791,54052,INACTIVE,735
824,21,1,20,93,70,Indonesia,"Dragon, ornate rock",16285013,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,19263,95694,62933,941,57900,AVAILABLE,876
825,99,32,30,98,29,Russia,Magnificent frigate bird,20642494,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,49807,31086,99970,915,96147,VERIFYING,604
826,84,85,12,7,35,Philippines,"Lemming, arctic",72591294,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,86583,18227,87807,866,83676,REPORTING,856
827,96,94,76,28,90,Poland,Red phalarope,17672031,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,23861,19998,62280,7,84158,AVAILABLE,196
828,70,13,70,22,73,Portugal,Polar bear,63202761,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,30467,67588,75576,558,73016,INACTIVE,668
829,28,3,44,73,42,Morocco,Sea birds (unidentified),38528408,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis,46055,89791,75785,117,96832,VERIFYING,691
830,34,49,61,55,42,Russia,"Eagle, bald",60713429,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel,22080,65394,18611,630,51488,REPORTING,772
831,62,88,62,49,2,Georgia,"Weaver, white-browed sparrow",74356138,vulputate luctus cum sociis natoque penatibus et magnis dis parturient,51283,1184,9455,41,85757,AVAILABLE,157
832,4,65,47,82,100,China,Crested bunting,69310953,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,89573,95078,83148,141,86548,REPORTING,818
833,49,53,70,32,91,El Salvador,Southern elephant seal,62583432,in magna bibendum imperdiet nullam orci pede venenatis non sodales,31630,11950,28785,352,48587,REPORTING,235
834,25,51,40,89,74,Russia,"Wallaby, dama",75632152,pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna,77245,46652,45266,798,21118,REPORTING,421
835,2,1,42,21,51,Saudi Arabia,Golden eagle,68022974,turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut,30417,71307,63574,358,73714,AVAILABLE,385
836,85,52,31,74,29,Indonesia,Eastern box turtle,14503155,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,98683,45781,70129,334,31084,ACTIVE,80
837,24,33,38,57,52,Bangladesh,Red-tailed hawk,85694392,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,56087,26358,20098,700,22555,AVAILABLE,556
838,48,32,86,61,34,China,Black rhinoceros,87864901,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non,7649,69621,98146,619,97877,ACTIVE,965
839,76,48,84,17,22,Poland,Asian water buffalo,10644177,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,55710,31976,76364,231,64514,AVAILABLE,774
840,92,55,15,92,78,China,Indian giant squirrel,16105023,vehicula consequat morbi a ipsum integer a nibh in quis justo,33246,78380,89521,362,22946,AVAILABLE,434
841,28,7,51,71,22,China,"Whale, long-finned pilot",96356306,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,75734,61822,52749,952,10490,VERIFYING,294
842,3,99,13,81,18,China,Russian dragonfly,90048446,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed,35716,25286,78186,782,21517,REPORTING,402
843,5,65,40,31,36,Colombia,Greater kudu,86891028,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,27477,35917,66088,752,55799,SOLD OUT,106
844,17,68,55,53,58,Philippines,Mexican beaded lizard,48165611,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,1835,99864,95844,21,58350,AVAILABLE,751
845,5,19,28,51,67,Belarus,Elegant crested tinamou,96807784,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,62725,52042,4254,396,97921,AVAILABLE,643
846,56,60,56,15,87,Pakistan,Purple moorhen,99490631,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,49524,30907,79494,648,99221,ACTIVE,949
847,38,81,42,45,67,Bosnia and Herzegovina,Worm snake (unidentified),96162771,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris,97434,82185,12181,637,40479,AVAILABLE,903
848,65,51,68,83,47,Russia,"Lemur, sportive",40993529,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,38019,65966,26494,316,232,SOLD OUT,244
849,100,66,28,11,53,China,Indian star tortoise,85510074,ultrices vel augue vestibulum ante ipsum primis in faucibus orci,52624,6125,84787,53,5488,AVAILABLE,237
850,46,74,49,11,44,Philippines,"Bear, polar",29761654,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,85941,84787,60836,484,67130,VERIFYING,231
851,11,6,12,79,70,Bangladesh,"Bettong, brush-tailed",65978589,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,85037,23977,95339,273,32836,VERIFYING,182
852,25,47,86,36,33,United States,Arctic fox,29437768,ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,12055,96943,27986,642,37474,ACTIVE,539
853,35,7,83,34,14,Brazil,Toddy cat,57790229,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,94341,59905,71664,678,13985,VERIFYING,873
854,91,19,53,22,93,Nigeria,Mexican boa,86866818,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,25418,46750,18430,130,54450,AVAILABLE,920
855,80,98,44,49,64,China,"Vulture, griffon",90078896,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,36207,91655,27187,137,30933,ACTIVE,263
856,42,35,99,38,83,Nigeria,"Bird, red-billed tropic",36801765,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,83567,92381,46905,692,28346,INACTIVE,17
857,21,53,29,66,35,Angola,"Sloth, two-toed",42651460,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas,70214,86672,16361,402,63924,INACTIVE,392
858,64,68,4,78,30,Portugal,"Turtle, eastern box",26755070,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna,56139,33505,73417,36,93303,ACTIVE,756
859,45,73,34,45,67,Indonesia,"Wolf, common",8344793,malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,57823,3318,82385,34,17891,VERIFYING,340
860,47,99,7,93,2,China,"Wolf, mexican",51020090,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,67575,35685,7258,902,17501,REPORTING,605
861,59,76,49,56,62,Paraguay,"Opossum, american virginia",54899748,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit,72711,74951,71603,983,84349,REPORTING,132
862,25,97,20,97,18,Mexico,Olive baboon,10367007,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,16047,63597,72185,758,30494,REPORTING,387
863,99,21,38,39,28,Indonesia,"Deer, red",52884132,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,88794,10248,75188,319,23853,REPORTING,63
864,18,25,99,60,86,Belarus,Bontebok,91715952,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,95745,34993,79495,83,80811,SOLD OUT,777
865,11,83,30,43,36,Sweden,Brown and yellow marshbird,56726940,aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,32881,17995,11154,237,83407,ACTIVE,264
866,87,79,33,90,47,Ireland,Small Indian mongoose,89266446,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,19774,65138,26461,219,80242,VERIFYING,708
867,37,5,6,69,28,China,Collared peccary,80871991,mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,77616,87853,53921,129,72191,VERIFYING,319
868,40,46,79,70,80,Brazil,"Baboon, gelada",14664273,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,21607,10757,6847,733,14107,AVAILABLE,527
869,57,57,21,59,22,Russia,"Lechwe, kafue flats",3362071,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,66099,7003,4361,570,21503,VERIFYING,248
870,81,69,4,6,72,Russia,Tiger cat,49144247,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,2914,33642,74376,975,37323,INACTIVE,497
871,90,45,97,31,78,Greece,American buffalo,77682273,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,29667,67943,60449,34,26870,ACTIVE,321
872,44,1,89,36,47,Russia,"Penguin, fairy",86467975,ligula nec sem duis aliquam convallis nunc proin at turpis a,15867,75820,5381,100,22510,VERIFYING,646
873,11,20,15,33,93,Serbia,Red sheep,83234345,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo,33064,3913,72673,94,93374,VERIFYING,82
874,79,93,46,29,72,Philippines,"Lion, steller's sea",43729394,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,10105,30532,85212,650,99721,REPORTING,946
875,60,22,87,85,93,Canada,Savanna fox,37740398,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,66782,6373,97278,736,10079,ACTIVE,26
876,26,15,97,45,33,Sweden,Bobcat,49969200,felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec,58821,60496,67807,6,30881,AVAILABLE,711
877,31,57,50,87,50,Vietnam,Common wombat,70282024,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,67912,44515,15668,927,33048,INACTIVE,716
878,36,48,26,12,76,Indonesia,Western bearded dragon,14946303,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,87676,9743,9403,392,13727,SOLD OUT,53
879,75,79,63,23,34,Colombia,American bighorn sheep,65304329,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,67140,80184,85373,360,51465,ACTIVE,18
880,34,2,17,4,27,Belarus,Black-collared barbet,22045061,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,25021,20659,38859,994,3989,VERIFYING,800
881,96,18,55,69,2,Canada,"Lizard, blue-tongued",30788988,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,59612,87512,47118,717,62203,ACTIVE,937
882,47,16,15,89,76,China,"Goat, mountain",327161,odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,82389,13364,31394,513,83299,SOLD OUT,147
883,22,23,73,5,13,Indonesia,Cottonmouth,84727298,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,59814,12800,64161,697,28510,ACTIVE,757
884,83,81,82,96,35,Namibia,"Bear, grizzly",41160104,sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,33132,68286,72946,464,62228,REPORTING,796
885,56,87,35,10,73,Israel,Oriental short-clawed otter,46555194,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,33758,66889,7308,417,37915,AVAILABLE,239
886,97,87,41,96,63,Comoros,Reindeer,32779425,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit,19524,18506,41168,595,16791,VERIFYING,703
887,38,31,49,82,42,Western Sahara,Vervet monkey,80076329,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in,23180,18465,27054,505,23230,REPORTING,308
888,12,74,83,85,84,China,"Otter, small-clawed",97996093,id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,84925,8082,34785,147,29334,VERIFYING,646
889,64,16,1,28,13,Russia,Giant anteater,86928523,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,11136,13296,68994,202,48302,ACTIVE,480
890,80,15,39,18,17,Mauritius,Frilled dragon,88908277,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,859,46865,54399,664,45303,SOLD OUT,752
891,40,29,97,79,89,Israel,"Nighthawk, common",79124875,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,33241,47305,83274,122,83271,REPORTING,964
892,7,7,23,57,82,Philippines,Seven-banded armadillo,95643154,lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam,73046,35812,2517,802,45220,ACTIVE,36
893,56,87,97,48,4,Ireland,"Crow, pied",61486757,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,97795,12917,77879,309,36610,INACTIVE,376
894,23,65,73,81,16,Malaysia,Sea birds (unidentified),29774769,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,27817,32170,74629,241,69883,REPORTING,117
895,96,58,57,93,54,France,"Egret, great",56929930,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,27669,22921,43591,326,70500,REPORTING,919
896,67,4,40,44,24,Nigeria,"Blackbird, red-winged",44596405,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,61112,72075,42385,255,85504,VERIFYING,211
897,20,26,22,49,98,Costa Rica,"Hedgehog, south african",73826800,at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,94408,5779,51133,937,62516,AVAILABLE,246
898,40,43,62,15,90,Russia,Python (unidentified),93977363,id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,15224,76987,91923,983,99332,INACTIVE,613
899,75,14,98,85,71,China,"Goldeneye, barrows",96516829,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,67168,75846,77700,794,30061,ACTIVE,309
900,71,83,11,14,51,Indonesia,Yellow-billed hornbill,12609221,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu,65859,2233,19347,173,71576,INACTIVE,806
901,53,1,92,46,87,Thailand,Giraffe,23365136,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,82246,15493,24051,605,84985,VERIFYING,300
902,90,63,25,83,22,Argentina,Marabou stork,19827239,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu,72318,11354,67374,69,14530,REPORTING,556
903,90,28,70,61,69,Vietnam,"Gecko, barking",33787794,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede,32581,16356,54300,166,46496,REPORTING,454
